text,date,label,label_name,id,toxicity_label,toxicity_score
Edification or Encouragement 		not so much Ridicule or Attack,2024-04-26,8,prophesy,1783695634270179750,3 stars,0.3547343313694
"Scriptures are genealogical/historical records, and prophesy-fulfillment accounts, that include discourses of spiritual thought. The most they can be is a scholarly source of past &amp; future truths. If they become anything more than that, it is only because of an external being.",2024-04-26,8,prophesy,1783695606138937603,4 stars,0.3641386926174164
{{USERNAME}} If you look at the first day testimony from Pecker Trump tried the same crap with the vote count But our government stood up too him #unfitforoffice,2024-04-26,8,prophesy,1783695593615069687,1 star,0.705748975276947
Hello friends! This new episode is coming soon!!! Tune in next week as my friend Christine Nguyen shares great wisdom and encouragement for the year ahead! 😊🙌 {{URL}},2024-04-26,8,prophesy,1783695578310009247,5 stars,0.7910210490226746
"{{USERNAME}} Nothing David Pecker said in his entire testimony is against the law.	Not one thing.	A salacious newspaper is not illegal in a free America.	Alvin Bragg has his trial.	Now, he needs a crime.🤡🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",2024-04-26,8,prophesy,1783695497951420908,1 star,0.7641003131866455
"{{USERNAME}} {{USERNAME}} {{USERNAME}} No.  Absolutely zero evidence was presented. 		There was only testimony.  She said, he said.",2024-04-26,8,prophesy,1783695410579583083,1 star,0.8751632571220398
{{USERNAME}} Your approval is noted! It's always good to express support for messages or initiatives you believe in. Keep spreading positivity and encouragement!,2024-04-26,8,prophesy,1783695373778731058,5 stars,0.625083327293396
"{{USERNAME}} The judge is allowing testimony which is to wide and not focusing on the charges… so far we heard everything except intent , we heard everything that is not a crime… where is the crime?  Election interference &amp; political prosecution nothing else .",2024-04-26,8,prophesy,1783695321630916968,1 star,0.47882649302482605
august alsina was in history bag when he dropped ‘testimony’,2024-04-26,8,prophesy,1783695232451662327,1 star,0.3827797472476959
"gave you comfort &amp; encouragement; Face the Sun - face your ambitions &amp; achieve them, You Make My Day &amp; You Made My Dawn were summer/autumn in EPs		Every release had a meaning &amp; purpose.",2024-04-26,8,prophesy,1783695225439007131,5 stars,0.69920814037323
"- Him and Harley, due to her rehabilitation from a villain, are in contact with each other and often give one another encouragement or comfort about their ED's and struggle. She's also the only irl, other than Barbra, that has access into his twitter. {{URL}}",2024-04-26,8,prophesy,1783695186620514708,4 stars,0.4998537003993988
"traced the arc of transnational capitalism. Its roots lie in the early years of the twentieth century when a wealthy bon vivant named William Knox D'Arcy decided, with encouragement from the British government, to begin looking for oil in Iran. He struck a concession agreement...",2024-04-26,8,prophesy,1783695174004257051,4 stars,0.4419002830982208
"{{USERNAME}} I get it, this smacks of entitlement to you, but it doesn’t have to. You don’t have to be the voice of encouragement or even wisdom to him. Just don’t dishonor his willingness to try, because we all should respect and aspire to it.",2024-04-26,8,prophesy,1783695060237963568,5 stars,0.3196878135204315
"{{USERNAME}} {{USERNAME}} It is blindly obvious that the DOJ has been weaponized to combat a political opponent, and the White House is behind all of it according to Jack Smiths redacted testimony.But you psychopaths are so brainwashed, facts, proof, testimony, none of that matters, ORANGE MAN BAD, looser {{URL}}",2024-04-26,8,prophesy,1783695052780249591,1 star,0.7032731771469116
"Lord, I need strength to continue to pursue the race before me. I ask for happiness, boldness, and strength every day.While I know there will be hard times, I also know that with You, all things are possible. I wish to live a life that is full, and is a testimony to Your goodness {{URL}}",2024-04-26,8,prophesy,1783695040411209818,5 stars,0.7754743695259094
{{USERNAME}} Praise God for your testimony!,2024-04-26,8,prophesy,1783694910274572625,5 stars,0.7557973861694336
{{USERNAME}} {{USERNAME}} {{USERNAME}} Nope. Peckers testimony is far more revealing than Cohens will be. He verified that Trump was involved with the conspiracy to impact thr election. Clearly you have no ability to process facts. Sad old white MAGA {{URL}},2024-04-26,8,prophesy,1783694891962319276,1 star,0.738398015499115
{{USERNAME}} Good thing is that we can pray to God to know the truth of all things.  That's how I have a testimony of ALL the standard works.  That's how I know that there are several holy books out there that contain inspired doctrine (though there are other parts which are incorrect).,2024-04-26,8,prophesy,1783694879018700864,4 stars,0.368822306394577
"Correction does much, but encouragement does more.",2024-04-26,8,prophesy,1783694826774397005,3 stars,0.5675759315490723
"{{USERNAME}} I got one for you. It’s a documentary called The Thin Blue Line, it’s old but such a damn good doc about a shooting and a stolen car and a perjured trial testimony. It’s so damn good! It’s right up your alley",2024-04-26,8,prophesy,1783694722050949565,5 stars,0.678756058216095
"David Pecker testifies about adult-film actress, others at Trump’s hush money trial - The Washington Post {{URL}}",2024-04-26,8,prophesy,1783694619777094035,1 star,0.4176567792892456
{{USERNAME}} Is this encouragement or a warning... 🧐,2024-04-26,8,prophesy,1783694587485192388,5 stars,0.364952027797699
{{USERNAME}} {{USERNAME}} I do need extra encouragement. 🥺,2024-04-26,8,prophesy,1783694561845411841,4 stars,0.26180434226989746
"{{USERNAME}} Nothing feels more emasculating to me than if I take a bath. 		Thanks for the encouragement, brother. 		I’ll be Augustine bath time maxing now.",2024-04-26,8,prophesy,1783694521416441875,5 stars,0.3923635482788086
"{{USERNAME}} Btw my husband and I along with our children are moving to Italy in a few years. Dual citizens. Your testimony to how your presence there in all these places dedicated to the glory of God, makes me really miss Italy and wish I was there now.",2024-04-26,8,prophesy,1783694473710436427,1 star,0.3193407654762268
{{USERNAME}} every action taken to stop or proliferate a prophecy will ensure fullfillment of the prophesy.,2024-04-26,8,prophesy,1783694429339152716,5 stars,0.5546833872795105
"i will never forget how i watched these ""advocates"" meme a woman's rape testimony. i will never forget how me and a slim few others were the only ones I could find on my timeline posting anything about what  we really just saw: a famous rapist celebrated bc he played a funny 🏴‍☠️",2024-04-26,8,prophesy,1783694354751635946,5 stars,0.3474978804588318
{{URL}} Thank you for always being a source of positivity and encouragement. {{USERNAME}} {{USERNAME}} {{USERNAME}},2024-04-26,8,prophesy,1783694324670116302,5 stars,0.6149253845214844
"{{USERNAME}} If that is the case, why did Paul tell us, in scripture, to desire to prophesy?",2024-04-26,8,prophesy,1783694322220871724,1 star,0.2897953987121582
Judge Cannon Unseals Docs Alleging Jack Smith's Lead Prosecutor Threatened Trump Valet Attorney and Tried to Bribe Him in Exchange For Client's Testimony Against Trump {{URL}} #gatewaypundit via {{USERNAME}},2024-04-26,8,prophesy,1783694264456577329,1 star,0.6318017244338989
Sending lots of encouragement to the most beautiful police officer 🥰	#อุ้มทวีพร #Aoomtwp {{URL}},2024-04-26,8,prophesy,1783694177265709358,5 stars,0.6249370574951172
{{USERNAME}} I wish I would’ve saw this way sooner thank you for the words of encouragement 💕 you’re right I’ve been way too giving for a while now.,2024-04-26,8,prophesy,1783694152816840926,5 stars,0.26746976375579834
"{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} and it seems impossible for all 3 to converge near “what was the author’s direct context”? so what if we invert the “direct context” from a past to a future? I still can’t expect to see it, even if I can expect to prophesy correctly, i.e. to say smth that correctly anticipates it",2024-04-26,8,prophesy,1783694062132068626,2 stars,0.30293169617652893
Columbia University’s faculty senate will vote Friday on a watered-down resolution rebuking school President Nemat Shafik for her handling of the Gaza protest that has rocked the campus and her testimony before Congress.	{{URL}},2024-04-26,8,prophesy,1783694046340305205,1 star,0.28674283623695374
{{USERNAME}} you always remind me that the desires from God are pure and worthy of our encouragement 🥹,2024-04-26,8,prophesy,1783694006708269192,5 stars,0.6922844648361206
Judge Cannon Unseals Docs Alleging Jack Smith's Lead Prosecutor Threatened Trump Valet Attorney and Tried to Bribe Him in Exchange For Client's Testimony Against Trump | The Gateway Pundit | by Cristina Laila {{URL}},2024-04-26,8,prophesy,1783693979587903913,1 star,0.568924069404602
"{{USERNAME}} {{USERNAME}} There’s no eye witness testimony in the Bible. It was collated out of various oral &amp; written traditions in the 3rd century AD. The gospels mention events that happened 70 &amp;  100 years after crucifixion making it impossible for Matthew, Mark, Luke, or John to have been witnesses",2024-04-26,8,prophesy,1783693976513441927,1 star,0.49251285195350647
"After reading about David Pecker's testimony, it occurred to me that Enquirer readers are TFG's core supporter demographic.  	I remember seeing these people in the supermarket checkout aisle grabbing the latest improbable headline and buying the rag.",2024-04-26,8,prophesy,1783693931122762169,2 stars,0.2625886797904968
{{USERNAME}} What ya panicking over Madge? Maybe an attempt to distract from the UNDER OATH testimony of the mango magoo's favorite PECKER now would it? Or maybe Lev's starting to release info a little closer to home maybe? 🤔 Or maybe ANOTHER staged event? 👇	{{URL}},2024-04-26,8,prophesy,1783693847668642220,1 star,0.38843536376953125
"{{USERNAME}} {{USERNAME}} {{USERNAME}} All of Keith Kellogg's testimony can be found here. Nothing hidden, they already released all his testimony 		{{URL}}		I'm sorry you believed Trumps lies {{URL}}",2024-04-26,8,prophesy,1783693551726887088,1 star,0.697105348110199
{{USERNAME}} 😊 I believe we are. This little guy is my encouragement when things seem dark.,2024-04-26,8,prophesy,1783693416775532804,5 stars,0.6917312145233154
"29 JANUARY 2024: Pg6 -MY LAST WARNING TO  SATANISTS &amp; EVIL COVEN MEMBERS, GATEKEEPERS, RECRUITERS &amp; EVIL DOERS BELOW.	#YT_TESTIMONY EX-OCCULT MEMBER: 	#AMANUT-#MAATKARE #DivineInterventionJudgment  MA'AN,NU-AN  AUDRYLIN ZERILDA #AUDRYNIN #Empress👑 #ANU_RA",2024-04-26,8,prophesy,1783693401394704401,1 star,0.4317244589328766
"{{USERNAME}} {{USERNAME}} Anxiety is one thing. But oh no he has to use 'debilitating'. He needs to look up the meaning of the word. Or perhaps, listen to the testimony of the Robodebt victims to understand the true meaning of debilitating.",2024-04-26,8,prophesy,1783693331517853872,1 star,0.34392890334129333
"Dear Gorillaz FC Family,		I'm thrilled to be named Player of the Month! Thanks to our amazing coaches, teammates, and fans for your support and encouragement. Here's to more successes together!		Warm regards,		Paninis {{URL}}",2024-04-26,8,prophesy,1783693285216936229,5 stars,0.923704206943512
{{USERNAME}} Yes. It's a testimony on the wastefulness of government spending.,2024-04-26,8,prophesy,1783693279730774117,1 star,0.7686355113983154
I didnt do this alone... Thank you to the THX DJs {{USERNAME}} who keep the Stationhead channel up and running 24h a day. And to the THX streaming together there who provide encouragement to keep going. 		Join us... there is power in numbers when we work together.,2024-04-26,8,prophesy,1783693266359365873,1 star,0.33113574981689453
{{USERNAME}} Pecker Testimony is nothing but hearsay. 		There was no crime,2024-04-26,8,prophesy,1783693261007147307,1 star,0.5440002679824829
Judge Cannon Unseals Docs Alleging Jack Smith’s Lead Prosecutor Threatened Trump Valet Attorney and Tried to Bribe Him in Exchange For Client’s Testimony Against Trump via	{{USERNAME}} {{URL}},2024-04-26,8,prophesy,1783693251679269011,1 star,0.6329920291900635
{{USERNAME}} Thank you Michelle. We all need a bit of encouragement. Thank you for being mine.,2024-04-26,8,prophesy,1783693086197006357,5 stars,0.6408379673957825
{{USERNAME}} We need eye witness testimony,2024-04-26,8,prophesy,1783698709647122496,5 stars,0.3014542758464813
"{{USERNAME}} All these truths are his testimony. He will constantly do this through out the trial and beyond. He can lie with impunity there, but he will not dare take the stand.",2024-04-26,8,prophesy,1783698704534262051,5 stars,0.5544405579566956
{{USERNAME}} I Love Trouble (can lend to discussion of change in industry to 1 paper towns 😢)	Pelican Brief	Zodiac	Wag the Dog	The Morning Show (Apple TV) 	&amp; just saw a doc on Netflix about natnl enq which is timely now w/Pecker’s testimony esp re: Arnold &amp; Trump,2024-04-26,8,prophesy,1783698605305434403,1 star,0.37550440430641174
Can’t wait to tell this testimony! But til then… press!,2024-04-26,8,prophesy,1783698591653187654,1 star,0.2712966203689575
MIRACLE teaser!!!! 😍😍😍🎉🎉🎉		Seonho’s timing is always perfect??!!!! 🔥🔥🔥		It’s like his personal encouragement to us!!! He knows we are fighting for a miracle!! 🤣🤣🤣		#김선호 #KimSeonHo 		Credit to owner 		{{URL}},2024-04-26,8,prophesy,1783698518408044878,5 stars,0.6720775961875916
Judge Cannon Unseals Docs Alleging Jack Smith's Lead Prosecutor Threatened Trump Valet Attorney and Tried to Bribe Him in Exchange For Client's Testimony Against Trump | The Gateway Pundit | by Cristina Laila {{URL}},2024-04-26,8,prophesy,1783698463684792760,1 star,0.568924069404602
"{{USERNAME}} We all need to read in CONTEXT and study. 		Scripture says many times:		“Do not entertain an accusation against an elder, except on the testimony of two or three witnesses.”	1 Timothy 5:19 		If you can't find it at least twice in the Word of God, let it go.",2024-04-26,8,prophesy,1783698320071729360,1 star,0.250641405582428
Same. Pecker's testimony is finally corroborating what we always suspected. #LockHimUp {{URL}},2024-04-26,8,prophesy,1783698275452727434,3 stars,0.2573990821838379
"{{USERNAME}} Try listening to Pecker's testimony:  ""It was all about the election.""",2024-04-26,8,prophesy,1783698187930247282,1 star,0.29082930088043213
"you  have  time  to  think  about  it.		[  the  encouragement  is  accompanied  by  a  gentle  smile  that  reaches  her  eyes.  but  when  the  conversation  shifts  to  be  about  𝘩𝑒𝑟,  a  hint  of  sheepishness  creeps  into  her  demeanor.  ]		i've,  um.  been  (  ↓  ) {{URL}}",2024-04-26,8,prophesy,1783698175192154549,3 stars,0.343390554189682
"{{USERNAME}} {{USERNAME}} {{USERNAME}} Ever since the common law dating back centuries, witness testimony is taken in the form of a conversation between the witness &amp; the attorney. Thus, they need to face each other. As case law clarified jury trial rights, courtroom layouts changed to give juries witness visibility.",2024-04-26,8,prophesy,1783698170415067450,5 stars,0.281530499458313
"{{USERNAME}} {{USERNAME}} YES - AND they should not be able to use ratepayers' money for lobbying and/or advertising as well (something which happens in California I believe, although there is a bill down there that I have submitted testimony in favour of that would end the practice).",2024-04-26,8,prophesy,1783698138622042421,1 star,0.4495415985584259
"{{USERNAME}} Christ is King, brother. 		My testimony is a little different, but my wife was there to bear witness, and we will die believers. 		I’ve been hearing many things like this recently, and I told my wife that He’s doing everything he can except coming down from the clouds.",2024-04-26,8,prophesy,1783698132250882545,5 stars,0.4746566414833069
{{USERNAME}} I love it!!!! 😻 it’s his encouragement to us!!!!,2024-04-26,8,prophesy,1783698058267832374,5 stars,0.9134542942047119
"The warm and passionate feelings {{USERNAME}} has for the Garden Tour were at the {{USERNAME}} {{USERNAME}} venue🥰🗼⛩️	His warm support was a great encouragement for us at the event 🥹❤️‍🔥✨	Thank you always for your big energy and wonderful vibes, Hunt🥰🙏✨ {{URL}} {{URL}}",2024-04-26,8,prophesy,1783697981029691445,5 stars,0.6782692074775696
{{USERNAME}}   {{USERNAME}} 	{{USERNAME}} 	Did any of you mention that David Pecker mentioned Sanders In his testimony today?  She knew about the coverup. {{URL}},2024-04-26,8,prophesy,1783697962398306342,1 star,0.42709317803382874
"{{USERNAME}} Yes! Judge Merchan is definitely conducting a fair trial! He’s definitely letting Trump off easily from his defiants of the gag order too! 	Biggest problem I see now, after listening to testimony of Supreme Court Judges, I fear Presidents will be free from prosecution!! Not good!",2024-04-26,8,prophesy,1783697953619861771,1 star,0.6432525515556335
"{{USERNAME}} {{USERNAME}} {{USERNAME}} Pecker is not incompetent.  Nor is his testimony irrelevant, though, in fairness, it is close.  Was there an objection on relevancy?",2024-04-26,8,prophesy,1783697855284224102,3 stars,0.31685200333595276
"{{USERNAME}} Court docs allege Lead Prosecutor in Jack Smith case threatened Trump Valet Attorney, ATTEMPTED TO BRIBE HIM in Exchange For Client’s Testimony Against Trump.. 😂😂😂 Who’s the crook here?",2024-04-26,8,prophesy,1783697689567260691,1 star,0.618843674659729
{{USERNAME}} {{USERNAME}} A testimony is supposed to be based. (To use a recent colloquialism typically associated with the far right bros),2024-04-26,8,prophesy,1783697641311977967,3 stars,0.2721882164478302
👺👭🙇‍♂️💯👹	 plus teaspoon intensity coalition testimony seriously,2024-04-26,8,prophesy,1783697531404218712,5 stars,0.34181445837020874
I’m watching bible study on live and Bishop used {{USERNAME}} as a testimony to when you show up you blow up!!!,2024-04-26,8,prophesy,1783697510340391101,5 stars,0.3371827304363251
Truly grateful &amp; humbled 🙏🏻 Dedicated to my teachers🙏🏻This one’s for Mom &amp; Dad &amp; all who believed in me in times even I didn’t! Thanks {{USERNAME}} for opportunity! Thanks  {{USERNAME}} {{USERNAME}}  for encouragement!  #NeurologyProud #grateful {{URL}},2024-04-26,8,prophesy,1783697500207276078,5 stars,0.8610715270042419
"{{USERNAME}} {{USERNAME}} Does that change the fact he is their star witness?  Did you just embarass yourself by not reading my tweet? Did I say that was his testimony? Also, why are you purposely lying about his testimony then? Is it something all never Trumpers do?",2024-04-26,8,prophesy,1783697440693952820,1 star,0.4623611271381378
"&lt;Pecker's arrangement with Trump's campaign has been called a ""fake news"" mill, but his testimony suggests something much more...		{{URL}}",2024-04-26,8,prophesy,1783697405994570075,3 stars,0.2554079592227936
"If you'd like to know how devastating a witness David Pecker is. If you want to know how devastating Pecker's testimony is, hear donnie-boy berate him. Pecker, a long-time friend who respects trump, is truthfully testifying with no age to grind. To the jury, this testimony is key",2024-04-26,8,prophesy,1783697400705778126,5 stars,0.26792243123054504
{{USERNAME}} “His testimony was breathtaking.”		Who says that?,2024-04-26,8,prophesy,1783697389993209988,1 star,0.25381675362586975
"{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} Lady, I have given you example.After example, the call alone to Georgia is a criminal {{URL}} don't get to do {{URL}} not a presidential act and it's not right... Packer and there will be others to back up his testimony because trump is guilty",2024-04-26,8,prophesy,1783697354492633302,1 star,0.570671558380127
leona looked at him with a lil eyebrow rise not mad just curious 		“mhm?? go ahead!”		he gives him a lil gesture of encouragement with a lazy smirk afterwards {{URL}},2024-04-26,8,prophesy,1783697353859387416,1 star,0.31458765268325806
{{USERNAME}} {{USERNAME}} I’m saying the main theology is in those books not the BOM. So a testimony should be based on those documents,2024-04-26,8,prophesy,1783697319994740813,1 star,0.3240852355957031
"{{USERNAME}} {{USERNAME}} {{USERNAME}} Well “best evidence” is a rule about documents, not testimony.  And leading is objectionable if the other side objects, but not by itself.  I could go on, but I think you get my point.",2024-04-26,8,prophesy,1783697262951948683,3 stars,0.2808540463447571
David Pecker Throws Trump Under The Bus With Brutal Testimony {{URL}} via {{USERNAME}},2024-04-26,8,prophesy,1783697242035208430,1 star,0.48348283767700195
Judge Cannon Unseals Docs Alleging Jack Smith's Lead Prosecutor Threatened Trump Valet Attorney and Tried to Bribe Him in Exchange For Client's Testimony Against Trump {{URL}} #gatewaypundit via {{USERNAME}},2024-04-26,8,prophesy,1783697202436862365,1 star,0.6318017244338989
"{{USERNAME}} 	With all respect, in your interview w Mr Mystal you said SCOTUS nominees perjured themselves in Senate testimony	Wrong	They said as judges they were bound by precedent to uphold Roe v Wade	They did not say, as Justices, they were also bound by the same precedent",2024-04-26,8,prophesy,1783697186858864811,1 star,0.611406683921814
David Pecker gave prosecutors just what they were looking for in Trump hush money testimony - POLITICO {{URL}},2024-04-26,8,prophesy,1783697125651722742,1 star,0.41248977184295654
"{{USERNAME}} If he had nothing to hide, didn't do anything wrong, she probably knew. That's how it works. Pecker did it for Arnold Schwartzenger, Mark Wahlberg, Tiger Woods, all of Hollywood and many  Politicians according to his testimony. You can bet your bottom dollar Blden paid!! {{URL}}",2024-04-26,8,prophesy,1783697121419395339,5 stars,0.33795902132987976
{{USERNAME}} I’m so sorry. I know this is scary. I don’t know what I can do but my DMs are open if you need encouragement and support. 💜,2024-04-26,8,prophesy,1783697049059242060,1 star,0.6658956408500671
{{USERNAME}} I'm with you...most of the time. The Bible tells us over and over to not be discouraged. I fight discouragement.	It's interesting you bring up Nineveh. I'm to begin Jonah this week. The Lord sends His encouragement in all sorts of ways❣️	Blessings to you!,2024-04-26,8,prophesy,1783697048820211743,5 stars,0.7579951286315918
{{USERNAME}} I'm absolutely appalled you covered this subject and excluded Jovan Pulitzers testimony. He literally hacked into the dominion machine as part of his testimony. Come on. You can do a better job than this hack job of an investigation.	{{URL}},2024-04-26,8,prophesy,1783697019141550375,1 star,0.6624178290367126
"{{USERNAME}} {{USERNAME}} 2. The justices can just as easily review the indictment and extract each act alleged in support of the 4 crimes as could the DCCA or Chutkan. This wouldn't require factfinding in the traditional sense, i.e., the taking of testimony or conducting an evidentiary hearing.",2024-04-26,8,prophesy,1783696964326158709,2 stars,0.2510922849178314
"[📹] 240426		#ZHANGHAO “SWEAT” Performance37 Fancam is out now 🔥		Please like, share and send a lots of encouragement to Zhang Hao		🎯 24h GOALS 	▫️80K views	▫️10K likes	▫️1K comments		🔗 {{URL}}		❗ Please search '제로베이스원 장하오'	❗️ Don't use playlist in… {{URL}} {{URL}}",2024-04-26,8,prophesy,1783696958944936306,1 star,0.26486852765083313
"The founder of Satmar, Rabbi Yoel Teitelbaum (1887-1979) understood the grave danger that Zionists will bring upon the Jewish people for generations to come. 		Hear a personal testimony of how our holy Rebbe reacted to the State of Israel’s creation from a Holocaust survivor and… {{URL}} {{URL}}",2024-04-26,8,prophesy,1783696916653498528,5 stars,0.3723044693470001
"🚀 Staking Mode Now Available at Lupi Wallet 🚀		🔥 We are launching Staking Mode during this #Presale period. Users can use LTU Token to increase profits received in BNB and LTU right now.		As a thank you and encouragement to the Lupi Wallet community, we will increase the… {{URL}} {{URL}}",2024-04-26,8,prophesy,1783696905463271641,5 stars,0.6463204026222229
{{USERNAME}} How to say you didn't listen to Pecker's DAMNING  testimony today.,2024-04-26,8,prophesy,1783696889738629364,1 star,0.3899894058704376
{{USERNAME}} Disagree. Drop out of these schools overrun with bigots and bullies that have been given free reign and even encouragement from faculty. Demand a refund on tuition and sue them.,2024-04-26,8,prophesy,1783696737867084061,1 star,0.86423659324646
{{USERNAME}} {{USERNAME}} Durham’s testimony corroborated this assertion as well.,2024-04-26,8,prophesy,1783696732842537215,4 stars,0.31369802355766296
"{{USERNAME}} {{USERNAME}} You thought you were being clever, but you embarrassed yourself. That isn’t Michael Cohen’s testimony. If you read the transcripts for yourself, you would’ve known that and saved yourself that embarrassment. He hasn’t even testified yet. That’s quite a nervous laugh you have. 😉",2024-04-26,8,prophesy,1783696699132936221,1 star,0.5771307945251465
{{USERNAME}} Being special means you get to be the encouragement for everyone that will be diagnosed with it at some point in time. The stress flare ups make sense. I think that’s with a lot of health cases,2024-04-26,8,prophesy,1783696675707470332,4 stars,0.453268826007843
"{{USERNAME}} {{USERNAME}} if you wish to understand the deeper story of how Jesus was able to open my heart/give me new life, it is a very long as you could imagine. One day, I'll do an X live where I give my✝️🕊testimony. I'll let you know after it is finished so that you can see it if you wish.",2024-04-26,8,prophesy,1783696646074712422,4 stars,0.34225115180015564
{{USERNAME}} {{USERNAME}} It's been a lot of practice and encouragement over the last several months. Now it feels a lot more familiar in a long term sense and my level of vulnerability is greatly increased.		I also have a sense of wasting orgasms for temporary relief. It's been an interesting journey.,2024-04-26,8,prophesy,1783696645949133156,5 stars,0.5063098669052124
{{USERNAME}} {{USERNAME}} he doesn't need encouragement to drink,2024-04-26,8,prophesy,1783696601170706571,1 star,0.40466922521591187
Special thanks to my gurus for their immense encouragement and guidance. 🫶		{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},2024-04-26,8,prophesy,1783696477673619689,5 stars,0.7820575833320618
{{USERNAME}} {{USERNAME}} The jury utilized a formula and heard testimony from professionals on the costs of defamation.,2024-04-26,8,prophesy,1783696338581934275,1 star,0.4153212904930115
"{{USERNAME}} {{USERNAME}} {{USERNAME}} testimony from thousands of poll workers, issues pointed out by state officials and ignored, and subversion of election laws and proper verifications.",2024-04-26,8,prophesy,1783696304457068905,1 star,0.5904086232185364
{{USERNAME}} {{USERNAME}} {{USERNAME}} The bible has time after time proven to prophesy events and more importantly creditable historians have validated the events of the Bible as facts. 		{{URL}}		{{URL}}		{{URL}}		{{URL}}		{{URL}},2024-04-26,8,prophesy,1783696205131784462,5 stars,0.27193063497543335
{{USERNAME}} Jennifer Siebel Newsome's testimony will live forever. I read the transcript whenever I have a rough day and need a pick me up,2024-04-26,8,prophesy,1783696197540266267,5 stars,0.5531741380691528
"{{USERNAME}} {{USERNAME}} It's the same situation the only difference Yuji had Todo to give him encouragement and help him right after it happened. Megumi has been trapped out of his own body for days with no help. And during that period, he killed his sister, father, and a bunch of other people.",2024-04-26,8,prophesy,1783696054078074883,4 stars,0.37440550327301025
{{USERNAME}} I wonder if the Huccubus listened to Pecker's testimony today?  Sarah you got implicated for participating in the conspiracy to hide the McDougle affair from the public.  Might be time to lawyer up!,2024-04-26,8,prophesy,1783696050433167512,1 star,0.41475990414619446
New: Trump Administration officials were consulted on ‘catch and kill’ well after 2016 Election {{URL}} 		Interesting testimony,2024-04-26,8,prophesy,1783696046922535307,4 stars,0.3300184905529022
"“It’s been known &amp; publicly acknowledged for several years now that China has surpassed the U.S. Navy in sheer number of warships. But in recent testimony on Capitol Hill, the head of U.S. Indo-Pacific Command suggested China may also have world’s largest air force soon, a… {{URL}} {{URL}}",2024-04-26,8,prophesy,1783695971123150972,4 stars,0.2703041732311249
"{{URL}}		""The court, by a 4-3 vote, ruled the testimony of “prior bad acts” witnesses should not have been allowed because it “was unnecessary to establish defendant’s intent and served only to establish defendant’s propensity to commit the crimes charged.”""	Sigh",2024-04-26,8,prophesy,1783695921483759759,1 star,0.5235781669616699
"👍Positive review +1, I’m very happy that #Johnray’s #lithiumbattery and #inverter #EnergyStorage system has once again won enthusiastic praise and love from customers! Although it is a small feedback, it is a huge motivation and encouragement for us. 	🌍{{URL}} {{URL}}",2024-04-26,8,prophesy,1783695913204187268,5 stars,0.5296609401702881
"Everything Nicki had set out to do, they doubted even before it took off. I'm glad she's a living testimony &amp; we get to see the success in real time.",2024-04-26,8,prophesy,1783695902135214459,5 stars,0.5789243578910828
"{{USERNAME}} {{USERNAME}} {{USERNAME}} The MAGAts are so blinded by their ignorance and their cult-like willingness to be led around by a conman that they're not hearing what is going on. Pecker, a long-time friend of trump's, w/no axe to grind, is slowly crushing donnie-boy and his defenses with honest testimony.",2024-04-26,8,prophesy,1783695854052028615,1 star,0.38993164896965027
"{{USERNAME}} {{USERNAME}} There is no ""Biden Trial"".  There is the criminal defendant Trump Trial which went very poorly for him today. Pecker's testimony was EXTREMELY damaging.  Cope, Trunt.",2024-04-26,8,prophesy,1783695844299960611,1 star,0.5604025721549988
"{{USERNAME}} If you really love learning, you’ll recognize that he’s taking his first steps and the world can use more encouragement in people having the courage to be more than they are.",2024-04-26,8,prophesy,1783695775488508236,5 stars,0.47391006350517273
"{{USERNAME}} {{USERNAME}} If you’re willing to prayerfully hear my end times testimony, part one (of two) is linked in my pinned tweet.",2024-04-26,8,prophesy,1783695716142981399,1 star,0.42907777428627014
"Yeah, it will be totally fair with MTG on the panel.. {{URL}} {{URL}}",2024-04-26,8,prophesy,1783695685281587419,1 star,0.3685394823551178
"{{USERNAME}} Thank you for sharing that 🫂 that’s totally what they all want- that “thing” we posses that they do not.. &amp; once they realize they can’t own it, they need to destroy it. I appreciate the encouragement though, it’s felt bitter sweet lately. Hard to sort through triggers vs needs",2024-04-26,8,prophesy,1783695657100030239,4 stars,0.3717789053916931
Edification or Encouragement 		not so much Ridicule or Attack,2024-04-26,8,prophesy,1783695634270179750,3 stars,0.3547343313694
"Scriptures are genealogical/historical records, and prophesy-fulfillment accounts, that include discourses of spiritual thought. The most they can be is a scholarly source of past &amp; future truths. If they become anything more than that, it is only because of an external being.",2024-04-26,8,prophesy,1783695606138937603,4 stars,0.3641386926174164
{{USERNAME}} If you look at the first day testimony from Pecker Trump tried the same crap with the vote count But our government stood up too him #unfitforoffice,2024-04-26,8,prophesy,1783695593615069687,1 star,0.705748975276947
Hello friends! This new episode is coming soon!!! Tune in next week as my friend Christine Nguyen shares great wisdom and encouragement for the year ahead! 😊🙌 {{URL}},2024-04-26,8,prophesy,1783695578310009247,5 stars,0.7910210490226746
